TradingDate,CallPut,420,1150,730,1245,585,970,370,1335,630,677.5,870,320,1135,530,1230,770,1320,815,622.5,670,1120,715,955,1305,615,855,1105,707.5,900,755,1290,800,607.5,1090,700,940,1180,1275,600,985,1075,692.5,885,1165,545,1260,785,592.5,470,1350,637.5,1060,685,300,1055,682.5,875,200,1240,775,582.5,1015,1040,675,915,150,1130,1225,575,960,620,1025,667.5,860,1115,520,1210,760,1000,1300,612.5,660,1100,705,1195,560,945,1285,605,652.5,380,845,500,1085,697.5,745,330,450,1270,597.5,790,1365,645,400,1070,690,930,350,1255,590,830,587.5,1345,635,1020,1050,680,1145,535,920,1235,580,1330,627.5,820,1035,672.5,720,100,1220,765,1005,665,410,905,1205,565,950,805,360,480,50,657.5,850,310,430,1190,750,990,1375,650,890,1080,1175,550,935,1265,595,1360,642.5,835,250,1065,687.5,1160,735,975,1250,780,1340,632.5,825,490,1045,1140,725,440,965,577.5,1325,625,1010,390,865,510,1030,1125,910,340,460,1215,570,1310,617.5,810,662.5,1110,710,1200,1295,610,995,655,1095,702.5,895,1185,555,1280,602.5,795,647.5,840,695,1170,740,980,1355,640,880,1155,540,925
2021-06-22,C,NULL,NULL,197,NULL,5,1,NULL,NULL,180,NULL,2,NULL,NULL,NULL,NULL,14,NULL,NULL,36,73,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,25,NULL,NULL,97,4,NULL,267,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,28,NULL,NULL,NULL,40,5,NULL,65,21,NULL,1,NULL,NULL,NULL,26,4,NULL,2,113,NULL,NULL,NULL,2,NULL,NULL,2,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,9,31,NULL,34,1,NULL,41,NULL,NULL,NULL,14,5,5,NULL,14,NULL,NULL,30,NULL,NULL,NULL,NULL,26,NULL,NULL,2,NULL,NULL,122,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,2,1,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,99,NULL,NULL,179,6,NULL,NULL,2,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,37,22,NULL,NULL,20,2,NULL,43,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,4,NULL,NULL,23,NULL,NULL,142,4,NULL,1,NULL
2021-06-22,P,20,NULL,1,NULL,152,NULL,3,NULL,44,NULL,NULL,7,NULL,75,NULL,NULL,NULL,NULL,10,34,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,28,7,NULL,NULL,NULL,NULL,NULL,65,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,517,12,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,5,NULL,NULL,54,NULL,NULL,2,NULL,5,NULL,NULL,11,NULL,158,NULL,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,9,15,NULL,NULL,NULL,58,NULL,NULL,13,NULL,NULL,NULL,185,NULL,NULL,NULL,34,7,NULL,3,NULL,NULL,1,10,NULL,2,NULL,290,NULL,544,NULL,506,NULL,4,NULL,NULL,22,NULL,23,NULL,NULL,45,NULL,NULL,NULL,NULL,NULL,1,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,193,NULL,NULL,NULL,8,2,NULL,2,NULL,NULL,37,NULL,NULL,NULL,118,NULL,NULL,536,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123,NULL,NULL,NULL,1,NULL,31,NULL,34,NULL,NULL,NULL,76,NULL,NULL,NULL,547,10,NULL,66,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,8,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,4,NULL,NULL,19,NULL
2021-06-23,P,9,NULL,1,NULL,40,NULL,49,NULL,310,NULL,NULL,20,NULL,81,NULL,NULL,NULL,NULL,7,34,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,216,NULL,67,NULL,NULL,NULL,227,NULL,NULL,NULL,NULL,NULL,63,NULL,NULL,6,35,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,11,NULL,NULL,15,NULL,NULL,2,NULL,3,NULL,NULL,31,NULL,76,NULL,NULL,NULL,NULL,234,NULL,NULL,NULL,NULL,11,65,NULL,NULL,NULL,61,NULL,NULL,310,NULL,5,NULL,118,NULL,NULL,NULL,7,25,NULL,48,NULL,NULL,104,19,NULL,99,NULL,40,NULL,16,NULL,5,NULL,52,NULL,NULL,51,NULL,22,NULL,NULL,51,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,16,5,NULL,NULL,83,NULL,NULL,NULL,15,NULL,NULL,NULL,6,6,NULL,2,NULL,NULL,179,NULL,NULL,NULL,136,NULL,NULL,55,NULL,NULL,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,3,NULL,22,NULL,104,NULL,25,NULL,94,NULL,NULL,NULL,4,18,NULL,95,NULL,3,NULL,NULL,NULL,15,NULL,NULL,96,NULL,70,NULL,NULL,NULL,NULL,29,NULL,12,NULL,NULL,1,NULL,NULL,12,NULL,NULL,60,NULL,NULL,57,NULL
2021-06-23,C,NULL,1,333,NULL,3,7,NULL,NULL,188,NULL,2,NULL,NULL,1,NULL,109,NULL,NULL,20,171,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,135,NULL,NULL,465,5,NULL,1055,8,NULL,NULL,128,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,99,NULL,NULL,NULL,90,159,11,75,20,NULL,34,NULL,NULL,NULL,132,117,NULL,3,211,37,NULL,NULL,1,NULL,NULL,17,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,1,NULL,2,43,NULL,193,NULL,NULL,67,5,NULL,NULL,1,44,1,NULL,74,NULL,2,207,NULL,NULL,17,NULL,6,NULL,NULL,20,NULL,NULL,599,NULL,NULL,NULL,NULL,94,NULL,NULL,NULL,173,8,NULL,NULL,2,NULL,NULL,99,NULL,NULL,NULL,526,NULL,NULL,1411,23,NULL,1,11,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,66,NULL,NULL,NULL,NULL,NULL,17,15,NULL,NULL,NULL,2,NULL,14,25,NULL,NULL,110,37,NULL,22,NULL,240,NULL,NULL,NULL,NULL,41,NULL,2,NULL,NULL,18,NULL,NULL,197,NULL,NULL,288,5,NULL,NULL,NULL
2021-06-24,P,11,0,3,NULL,55,0,31,NULL,173,46,0,9,NULL,104,NULL,1,NULL,NULL,3,50,NULL,5,NULL,NULL,18,NULL,NULL,NULL,0,NULL,NULL,78,11,NULL,317,0,NULL,NULL,818,NULL,0,NULL,NULL,NULL,33,NULL,NULL,12,48,NULL,7,NULL,139,105,NULL,NULL,NULL,20,NULL,NULL,7,NULL,NULL,118,NULL,15,NULL,0,154,0,370,0,11,0,NULL,122,NULL,35,0,NULL,10,323,0,0,NULL,86,NULL,NULL,50,315,12,NULL,92,NULL,NULL,NULL,59,93,NULL,15,0,NULL,110,128,NULL,209,0,275,NULL,173,0,4,NULL,11,NULL,0,174,NULL,28,0,NULL,425,NULL,4,0,NULL,16,25,0,NULL,NULL,NULL,107,42,NULL,NULL,54,0,NULL,40,27,2,120,2,17,17,NULL,74,0,NULL,802,0,NULL,0,263,NULL,NULL,98,NULL,65,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,5,NULL,18,NULL,NULL,43,9,NULL,17,NULL,123,NULL,44,NULL,72,NULL,0,0,1246,17,NULL,166,NULL,2,1,87,NULL,12,0,NULL,116,NULL,233,NULL,NULL,NULL,NULL,8,NULL,14,NULL,50,0,59,NULL,4,0,NULL,208,0,NULL,227,NULL
2021-06-24,C,0,61,171,NULL,0,10,0,NULL,199,68,160,0,NULL,0,NULL,199,NULL,NULL,7,178,NULL,59,NULL,NULL,8,NULL,NULL,NULL,268,NULL,NULL,1413,14,NULL,1751,25,NULL,NULL,137,NULL,28,NULL,NULL,NULL,0,NULL,NULL,3,0,NULL,3,NULL,205,0,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,263,NULL,0,NULL,550,139,59,74,121,24,132,NULL,1,NULL,205,511,NULL,7,76,42,759,NULL,0,NULL,NULL,23,4,1,NULL,75,NULL,NULL,NULL,0,0,NULL,6,66,NULL,116,0,NULL,422,27,0,NULL,8,29,0,NULL,35,NULL,62,436,NULL,0,33,NULL,1,NULL,4,59,NULL,8,552,0,NULL,NULL,NULL,127,0,NULL,NULL,130,54,NULL,0,1,0,3,202,0,0,NULL,417,5,NULL,475,38,NULL,2,53,NULL,NULL,8,NULL,4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,137,NULL,2,NULL,0,NULL,NULL,110,0,NULL,1,NULL,58,NULL,1,NULL,2,NULL,13,56,0,0,NULL,16,NULL,7,61,9,NULL,309,127,NULL,26,NULL,88,NULL,NULL,NULL,NULL,2,NULL,13,NULL,8,71,354,NULL,132,270,NULL,202,112,NULL,103,NULL
2021-06-25,C,NULL,9,92,NULL,7,6,NULL,NULL,22,42,11,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,168,NULL,93,NULL,NULL,4,NULL,NULL,NULL,127,NULL,NULL,415,4,NULL,821,16,NULL,NULL,73,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,19,NULL,105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,190,NULL,NULL,NULL,171,2,14,7,3,9,22,NULL,NULL,NULL,79,214,NULL,1,52,12,22,NULL,NULL,NULL,NULL,22,23,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,3,10,NULL,4,NULL,NULL,182,10,NULL,NULL,53,14,7,NULL,29,NULL,33,157,NULL,NULL,5,NULL,6,NULL,5,50,NULL,63,117,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,1,42,NULL,2,NULL,NULL,2,194,NULL,NULL,NULL,410,9,NULL,79,22,NULL,10,24,NULL,NULL,13,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,NULL,3,NULL,NULL,NULL,NULL,39,NULL,NULL,2,NULL,11,NULL,3,NULL,1,NULL,15,423,NULL,NULL,NULL,NULL,NULL,3,20,12,NULL,67,7,NULL,26,NULL,51,NULL,NULL,NULL,NULL,1,NULL,3,NULL,9,35,96,NULL,113,12,NULL,43,43,NULL,NULL,NULL
2021-06-25,P,12,NULL,9,NULL,182,NULL,25,NULL,82,31,500,2,NULL,272,NULL,4,NULL,NULL,3,73,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,2,11,NULL,58,NULL,NULL,NULL,240,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,18,43,NULL,NULL,NULL,180,17,NULL,NULL,NULL,36,NULL,NULL,218,NULL,NULL,139,NULL,NULL,NULL,NULL,154,NULL,62,NULL,10,400,NULL,291,NULL,1,NULL,NULL,21,108,NULL,4,NULL,231,NULL,NULL,61,NULL,51,NULL,141,NULL,NULL,NULL,22,13,NULL,1,1,NULL,84,148,NULL,50,NULL,23,NULL,183,NULL,126,NULL,26,NULL,NULL,83,NULL,83,NULL,NULL,185,NULL,20,NULL,NULL,22,51,NULL,NULL,NULL,NULL,16,101,NULL,NULL,117,NULL,NULL,9,31,NULL,4,NULL,30,6,NULL,29,NULL,NULL,135,NULL,NULL,NULL,90,NULL,NULL,43,NULL,6,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,4,NULL,29,NULL,NULL,10,36,NULL,107,NULL,42,NULL,60,NULL,77,NULL,NULL,NULL,41,1,NULL,98,NULL,3,NULL,4,NULL,1,NULL,NULL,14,NULL,3,NULL,NULL,NULL,NULL,35,NULL,4,NULL,8,NULL,12,NULL,11,NULL,NULL,35,100,NULL,53,NULL
2021-06-28,P,52,NULL,1,NULL,90,NULL,93,NULL,58,10,NULL,5,NULL,71,NULL,2,NULL,NULL,3,90,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,1,15,NULL,71,NULL,NULL,NULL,154,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,13,17,NULL,8,NULL,130,47,NULL,NULL,NULL,4,NULL,NULL,16,NULL,NULL,91,NULL,10,NULL,NULL,29,NULL,72,NULL,6,NULL,NULL,135,NULL,4,NULL,NULL,1,33,NULL,5,NULL,33,NULL,NULL,12,18,15,NULL,551,NULL,NULL,NULL,6,70,NULL,20,1,NULL,14,335,NULL,149,NULL,19,NULL,278,NULL,12,NULL,28,NULL,NULL,176,NULL,16,NULL,NULL,54,NULL,22,NULL,NULL,28,186,5,NULL,NULL,NULL,21,103,NULL,NULL,30,NULL,NULL,17,41,1,3,NULL,14,5,NULL,40,NULL,NULL,52,NULL,NULL,NULL,111,NULL,NULL,23,NULL,1,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,51,NULL,NULL,7,5,NULL,24,NULL,91,NULL,4,NULL,57,NULL,NULL,NULL,223,1,NULL,48,NULL,1,NULL,2,NULL,4,NULL,NULL,28,NULL,6,NULL,NULL,NULL,NULL,11,NULL,4,NULL,14,NULL,20,NULL,3,NULL,NULL,76,NULL,NULL,78,NULL
2021-06-28,C,1,2,91,NULL,1,NULL,1,NULL,39,29,73,NULL,NULL,NULL,NULL,64,NULL,NULL,5,78,NULL,26,NULL,NULL,1,NULL,NULL,NULL,227,NULL,NULL,389,4,NULL,772,17,NULL,NULL,20,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,155,2,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,75,NULL,NULL,NULL,57,NULL,4,1,23,17,20,NULL,NULL,NULL,30,104,1,2,40,24,32,NULL,7,NULL,NULL,NULL,20,NULL,NULL,2,NULL,NULL,NULL,NULL,1,NULL,NULL,24,NULL,23,1,NULL,388,13,NULL,NULL,2,92,NULL,NULL,19,NULL,14,196,NULL,NULL,23,NULL,1,NULL,1,30,NULL,28,52,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,9,10,NULL,NULL,NULL,NULL,NULL,112,NULL,1,NULL,331,17,29,117,40,NULL,5,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,45,NULL,10,NULL,1,NULL,NULL,63,1,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,12,30,NULL,1,NULL,NULL,NULL,4,33,14,NULL,59,105,NULL,10,NULL,11,NULL,NULL,NULL,NULL,2,NULL,6,NULL,NULL,146,216,NULL,63,28,NULL,15,79,NULL,NULL,NULL
2021-06-29,P,5,NULL,NULL,NULL,39,NULL,12,NULL,58,28,NULL,2,NULL,40,NULL,9,NULL,NULL,120,62,NULL,3,NULL,NULL,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102,NULL,47,NULL,NULL,NULL,104,NULL,NULL,NULL,NULL,NULL,206,NULL,NULL,40,3,NULL,12,NULL,39,68,NULL,NULL,NULL,2,NULL,NULL,1,NULL,NULL,269,NULL,NULL,NULL,NULL,14,NULL,191,NULL,7,NULL,NULL,27,NULL,2,NULL,NULL,16,297,NULL,1,NULL,36,NULL,NULL,143,11,4,NULL,97,NULL,NULL,NULL,8,66,NULL,NULL,1,NULL,13,91,NULL,43,NULL,112,NULL,75,NULL,20,NULL,5,NULL,NULL,131,NULL,35,NULL,NULL,88,NULL,17,NULL,NULL,9,2,NULL,NULL,NULL,NULL,12,2,NULL,NULL,2,NULL,NULL,26,32,NULL,9,NULL,16,30,NULL,20,NULL,NULL,59,NULL,NULL,NULL,110,NULL,NULL,32,NULL,10,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,7,NULL,5,NULL,NULL,1,2,NULL,NULL,NULL,62,NULL,53,NULL,21,NULL,NULL,1,462,46,NULL,88,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,84,NULL,14,NULL,NULL,NULL,NULL,9,NULL,8,NULL,7,NULL,24,NULL,17,NULL,NULL,29,2,NULL,39,NULL
2021-06-29,C,NULL,6,36,NULL,NULL,2,NULL,NULL,14,33,8,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,178,NULL,62,NULL,NULL,NULL,NULL,NULL,NULL,147,NULL,NULL,185,NULL,NULL,550,2,NULL,1,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,5,NULL,11,1,9,12,37,NULL,NULL,NULL,59,394,NULL,1,12,6,53,NULL,1,NULL,NULL,NULL,774,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,20,NULL,NULL,95,12,NULL,NULL,30,24,NULL,NULL,6,NULL,11,348,NULL,NULL,11,NULL,1,NULL,3,24,NULL,5,109,NULL,NULL,NULL,NULL,33,1,NULL,NULL,44,37,NULL,NULL,3,NULL,7,102,NULL,1,NULL,219,NULL,264,1108,26,NULL,2,10,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,52,NULL,20,NULL,NULL,NULL,NULL,103,1,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,1,16,NULL,1,NULL,4,NULL,NULL,15,3,NULL,30,7,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,40,NULL,3,NULL,NULL,27,21,NULL,53,252,NULL,186,22,NULL,NULL,NULL
2021-06-30,P,24,NULL,4,NULL,66,NULL,47,NULL,45,2,400,5,NULL,67,NULL,NULL,NULL,NULL,1,68,NULL,8,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,2,9,NULL,21,NULL,NULL,NULL,71,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,32,2,NULL,5,NULL,55,102,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,43,NULL,2,NULL,NULL,38,NULL,18,NULL,2,400,NULL,41,NULL,142,NULL,NULL,8,17,NULL,NULL,NULL,34,NULL,NULL,106,6,110,NULL,468,NULL,NULL,NULL,15,58,NULL,10,2,NULL,2,64,NULL,45,NULL,33,NULL,30,NULL,26,NULL,3,NULL,NULL,82,NULL,373,NULL,NULL,42,NULL,1,NULL,NULL,NULL,16,11,NULL,NULL,NULL,18,24,NULL,NULL,10,NULL,NULL,15,6,NULL,1,NULL,3,2,NULL,120,NULL,NULL,101,2,NULL,NULL,112,NULL,NULL,36,NULL,2,NULL,190,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2,NULL,10,NULL,NULL,NULL,36,NULL,10,NULL,39,NULL,41,NULL,20,NULL,NULL,NULL,180,2,NULL,34,NULL,2,NULL,1,NULL,1,NULL,NULL,40,NULL,38,NULL,NULL,NULL,NULL,30,NULL,121,NULL,2,NULL,1,NULL,6,NULL,NULL,65,NULL,NULL,254,NULL
2021-06-30,C,NULL,2,46,NULL,NULL,14,NULL,NULL,11,15,6,NULL,NULL,NULL,NULL,61,NULL,NULL,10,75,NULL,19,NULL,NULL,5,NULL,NULL,NULL,395,NULL,NULL,202,1,NULL,425,1,NULL,NULL,3,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,6,3,NULL,203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,NULL,NULL,NULL,NULL,2,2,6,4,2,22,NULL,NULL,NULL,63,99,16,3,23,12,233,NULL,NULL,NULL,NULL,5,3,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,1,63,NULL,41,NULL,NULL,136,7,NULL,NULL,NULL,62,NULL,NULL,24,NULL,4,137,NULL,NULL,3,NULL,1,NULL,3,1037,NULL,4,498,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,1,71,NULL,NULL,NULL,216,NULL,30,38,32,NULL,2,1,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,223,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,1,17,NULL,1,NULL,3,NULL,4,40,2,NULL,39,2,NULL,2,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,5,31,NULL,624,1,NULL,35,7,NULL,2,NULL
2021-07-01,C,NULL,NULL,54,NULL,NULL,NULL,NULL,NULL,23,36,13,NULL,NULL,NULL,NULL,29,NULL,2,5,646,NULL,19,NULL,NULL,5,10,NULL,1,112,6,1,313,NULL,NULL,451,NULL,NULL,NULL,5,NULL,NULL,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128,1,NULL,34,4,NULL,NULL,3,NULL,NULL,NULL,296,NULL,NULL,2,11,NULL,1,548,NULL,10,127,NULL,NULL,NULL,67,245,NULL,3,35,346,43,NULL,NULL,NULL,NULL,NULL,6,1,1,NULL,NULL,5,5,NULL,2,NULL,1,23,10,4,NULL,NULL,195,2,NULL,NULL,1,29,NULL,NULL,15,NULL,4,440,NULL,NULL,NULL,NULL,NULL,NULL,3,114,NULL,36,215,NULL,NULL,5,NULL,59,NULL,NULL,1,6,NULL,5,NULL,NULL,1,1,64,NULL,NULL,NULL,313,NULL,9,1331,23,NULL,NULL,4,4,NULL,4,NULL,4,1,NULL,NULL,40,NULL,NULL,NULL,1,29,1,3,8,1,NULL,NULL,140,NULL,NULL,NULL,NULL,19,6,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,1,NULL,6,105,1,NULL,46,2,NULL,3,NULL,222,NULL,2,NULL,NULL,NULL,NULL,NULL,4,1,55,33,NULL,51,NULL,NULL,23,15,NULL,NULL,NULL
2021-07-01,P,35,NULL,2,NULL,6,NULL,121,NULL,64,18,NULL,7,NULL,34,NULL,NULL,NULL,NULL,22,189,NULL,1,NULL,NULL,975,NULL,NULL,NULL,NULL,2,NULL,14,16,NULL,27,NULL,NULL,NULL,1269,NULL,NULL,2,NULL,NULL,104,NULL,NULL,34,7,NULL,20,NULL,23,23,NULL,3,NULL,2,NULL,NULL,NULL,NULL,NULL,92,NULL,2,NULL,NULL,26,NULL,56,NULL,20,NULL,NULL,6,NULL,3,NULL,NULL,20,59,NULL,13,NULL,104,NULL,NULL,15,1,NULL,NULL,44,NULL,1,NULL,2,46,NULL,43,40,NULL,18,47,NULL,41,NULL,97,NULL,42,NULL,1,NULL,23,NULL,NULL,82,NULL,22,NULL,NULL,23,NULL,8,NULL,NULL,151,9,NULL,NULL,NULL,NULL,54,17,NULL,NULL,52,NULL,NULL,15,11,2,21,NULL,6,1,NULL,5,NULL,NULL,130,NULL,NULL,NULL,89,NULL,NULL,16,NULL,1126,NULL,11,NULL,6,NULL,4,NULL,NULL,30,NULL,NULL,NULL,438,NULL,NULL,9,4,NULL,NULL,NULL,27,NULL,NULL,3,NULL,NULL,NULL,NULL,308,1,NULL,21,NULL,22,NULL,17,NULL,20,NULL,NULL,1473,NULL,24,NULL,NULL,NULL,NULL,80,NULL,20,NULL,4,NULL,14,NULL,26,NULL,NULL,16179,NULL,NULL,36,NULL
2021-07-02,C,NULL,1,164,NULL,NULL,2,NULL,NULL,29,56,5,NULL,NULL,4,NULL,111,NULL,130,1,119,NULL,80,1,NULL,3,25,NULL,29,585,72,NULL,485,5,NULL,854,1,NULL,NULL,33,NULL,NULL,28,NULL,NULL,NULL,NULL,8,NULL,NULL,3,NULL,NULL,140,NULL,NULL,20,29,NULL,10,21,NULL,NULL,NULL,143,205,NULL,NULL,13,NULL,4,18,9,130,49,NULL,1,NULL,121,76,NULL,3,28,112,47,NULL,6,NULL,1,11,6,NULL,8,NULL,NULL,45,65,NULL,1,NULL,NULL,148,NULL,48,NULL,NULL,152,1,2,NULL,1,12,NULL,NULL,40,2,2,324,NULL,NULL,1,NULL,NULL,NULL,NULL,64,1,15,436,NULL,NULL,63,26,14,1,5,1,6,18,34,NULL,1,NULL,5,115,NULL,1,NULL,4078,1,328,89,201,NULL,NULL,9,NULL,NULL,NULL,NULL,1,4,NULL,NULL,50,NULL,51,1,NULL,69,NULL,1,15,NULL,NULL,NULL,209,NULL,NULL,NULL,NULL,32,1,NULL,17,NULL,NULL,NULL,18,NULL,1,NULL,NULL,NULL,NULL,57,30,NULL,84,26,NULL,4,NULL,51,1,6,200,NULL,2,NULL,NULL,6,5,22,60,NULL,199,NULL,NULL,20,73,NULL,1,NULL
2021-07-02,P,26,NULL,75,NULL,24,NULL,23,NULL,106,35,NULL,5,NULL,13,NULL,10,NULL,NULL,18,85,NULL,7,NULL,NULL,22,NULL,NULL,NULL,1,1,NULL,111,5,NULL,184,NULL,NULL,NULL,295,NULL,NULL,5,1,NULL,69,NULL,1,2,28,NULL,7,NULL,266,53,NULL,28,NULL,13,NULL,NULL,7,NULL,NULL,217,NULL,54,NULL,NULL,70,NULL,86,NULL,NULL,NULL,NULL,51,NULL,8,NULL,NULL,16,188,NULL,2,NULL,208,NULL,NULL,78,4,3,NULL,150,NULL,9,2,21,324,NULL,33,103,NULL,7,33,NULL,143,NULL,75,NULL,146,NULL,2,NULL,22,NULL,NULL,343,NULL,25,NULL,NULL,111,NULL,3,NULL,NULL,NULL,130,5,NULL,1,NULL,17,20,NULL,NULL,90,1,1,3,65,NULL,1,NULL,40,7,NULL,9,NULL,NULL,152,NULL,NULL,NULL,110,NULL,NULL,79,NULL,7,NULL,107,NULL,13,NULL,1,NULL,NULL,10,NULL,11,NULL,445,NULL,NULL,1,7,NULL,35,NULL,61,NULL,11,NULL,42,NULL,NULL,1,121,28,NULL,237,NULL,40,NULL,NULL,NULL,12,NULL,NULL,28,NULL,27,NULL,1,NULL,NULL,66,NULL,26,NULL,3,NULL,29,NULL,5,7,NULL,101,NULL,NULL,71,1
